image_id,label,image_path,parent_id,pixel_bounds
patch-1386-1122-1419-1155-#map_189245514.png#.png,boundary,./patches_50_meters/patch-1386-1122-1419-1155-#map_189245514.png#.png,map_189245514.png,"(1386, 1122, 1419, 1155)"
patch-1881-594-1914-627-#map_189245514.png#.png,boundary,./patches_50_meters/patch-1881-594-1914-627-#map_189245514.png#.png,map_189245514.png,"(1881, 594, 1914, 627)"
patch-2376-1980-2409-2013-#map_189245514.png#.png,boundary,./patches_50_meters/patch-2376-1980-2409-2013-#map_189245514.png#.png,map_189245514.png,"(2376, 1980, 2409, 2013)"
patch-132-198-165-231-#map_189245523.png#.png,boundary,./patches_50_meters/patch-132-198-165-231-#map_189245523.png#.png,map_189245523.png,"(132, 198, 165, 231)"
patch-363-1947-396-1980-#map_189245523.png#.png,boundary,./patches_50_meters/patch-363-1947-396-1980-#map_189245523.png#.png,map_189245523.png,"(363, 1947, 396, 1980)"
patch-660-1848-693-1881-#map_189245523.png#.png,boundary,./patches_50_meters/patch-660-1848-693-1881-#map_189245523.png#.png,map_189245523.png,"(660, 1848, 693, 1881)"
patch-726-2508-759-2541-#map_189245523.png#.png,boundary,./patches_50_meters/patch-726-2508-759-2541-#map_189245523.png#.png,map_189245523.png,"(726, 2508, 759, 2541)"
patch-1155-3234-1188-3267-#map_189245523.png#.png,boundary,./patches_50_meters/patch-1155-3234-1188-3267-#map_189245523.png#.png,map_189245523.png,"(1155, 3234, 1188, 3267)"
patch-1419-891-1452-924-#map_189245523.png#.png,boundary,./patches_50_meters/patch-1419-891-1452-924-#map_189245523.png#.png,map_189245523.png,"(1419, 891, 1452, 924)"
patch-1551-1815-1584-1848-#map_189245523.png#.png,boundary,./patches_50_meters/patch-1551-1815-1584-1848-#map_189245523.png#.png,map_189245523.png,"(1551, 1815, 1584, 1848)"
patch-1782-3564-1815-3584-#map_189245523.png#.png,no_boundary,./patches_50_meters/patch-1782-3564-1815-3584-#map_189245523.png#.png,map_189245523.png,"(1782, 3564, 1815, 3584)"
patch-2607-1254-2640-1287-#map_189245523.png#.png,boundary,./patches_50_meters/patch-2607-1254-2640-1287-#map_189245523.png#.png,map_189245523.png,"(2607, 1254, 2640, 1287)"
patch-2937-2640-2970-2673-#map_189245523.png#.png,boundary,./patches_50_meters/patch-2937-2640-2970-2673-#map_189245523.png#.png,map_189245523.png,"(2937, 2640, 2970, 2673)"
patch-3267-2937-3300-2970-#map_189245523.png#.png,no_boundary,./patches_50_meters/patch-3267-2937-3300-2970-#map_189245523.png#.png,map_189245523.png,"(3267, 2937, 3300, 2970)"
patch-3333-3531-3366-3564-#map_189245523.png#.png,boundary,./patches_50_meters/patch-3333-3531-3366-3564-#map_189245523.png#.png,map_189245523.png,"(3333, 3531, 3366, 3564)"
patch-198-330-231-363-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-198-330-231-363-#map_189245535.png#.png,map_189245535.png,"(198, 330, 231, 363)"
patch-198-1155-231-1188-#map_189245535.png#.png,boundary,./patches_50_meters/patch-198-1155-231-1188-#map_189245535.png#.png,map_189245535.png,"(198, 1155, 231, 1188)"
patch-231-2574-264-2607-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-231-2574-264-2607-#map_189245535.png#.png,map_189245535.png,"(231, 2574, 264, 2607)"
patch-462-2871-495-2904-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-462-2871-495-2904-#map_189245535.png#.png,map_189245535.png,"(462, 2871, 495, 2904)"
patch-594-2178-627-2211-#map_189245535.png#.png,boundary,./patches_50_meters/patch-594-2178-627-2211-#map_189245535.png#.png,map_189245535.png,"(594, 2178, 627, 2211)"
patch-660-2970-693-3003-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-660-2970-693-3003-#map_189245535.png#.png,map_189245535.png,"(660, 2970, 693, 3003)"
patch-1617-1254-1650-1287-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-1617-1254-1650-1287-#map_189245535.png#.png,map_189245535.png,"(1617, 1254, 1650, 1287)"
patch-1947-132-1980-165-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-1947-132-1980-165-#map_189245535.png#.png,map_189245535.png,"(1947, 132, 1980, 165)"
patch-2343-1980-2376-2013-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-2343-1980-2376-2013-#map_189245535.png#.png,map_189245535.png,"(2343, 1980, 2376, 2013)"
patch-2871-3102-2904-3135-#map_189245535.png#.png,no_boundary,./patches_50_meters/patch-2871-3102-2904-3135-#map_189245535.png#.png,map_189245535.png,"(2871, 3102, 2904, 3135)"
patch-3267-1023-3300-1056-#map_189245535.png#.png,boundary,./patches_50_meters/patch-3267-1023-3300-1056-#map_189245535.png#.png,map_189245535.png,"(3267, 1023, 3300, 1056)"
patch-3366-792-3399-825-#map_189245535.png#.png,boundary,./patches_50_meters/patch-3366-792-3399-825-#map_189245535.png#.png,map_189245535.png,"(3366, 792, 3399, 825)"
patch-561-594-594-627-#map_189245541.png#.png,boundary,./patches_50_meters/patch-561-594-594-627-#map_189245541.png#.png,map_189245541.png,"(561, 594, 594, 627)"
patch-1320-1419-1353-1452-#map_189245541.png#.png,boundary,./patches_50_meters/patch-1320-1419-1353-1452-#map_189245541.png#.png,map_189245541.png,"(1320, 1419, 1353, 1452)"
patch-1584-2838-1617-2871-#map_189245541.png#.png,boundary,./patches_50_meters/patch-1584-2838-1617-2871-#map_189245541.png#.png,map_189245541.png,"(1584, 2838, 1617, 2871)"
patch-2310-2772-2343-2805-#map_189245541.png#.png,no_boundary,./patches_50_meters/patch-2310-2772-2343-2805-#map_189245541.png#.png,map_189245541.png,"(2310, 2772, 2343, 2805)"
patch-2805-3267-2838-3300-#map_189245541.png#.png,no_boundary,./patches_50_meters/patch-2805-3267-2838-3300-#map_189245541.png#.png,map_189245541.png,"(2805, 3267, 2838, 3300)"
patch-2904-1749-2937-1782-#map_189245541.png#.png,boundary,./patches_50_meters/patch-2904-1749-2937-1782-#map_189245541.png#.png,map_189245541.png,"(2904, 1749, 2937, 1782)"
patch-3102-231-3135-264-#map_189245541.png#.png,boundary,./patches_50_meters/patch-3102-231-3135-264-#map_189245541.png#.png,map_189245541.png,"(3102, 231, 3135, 264)"
patch-3564-1947-3584-1980-#map_189245541.png#.png,no_boundary,./patches_50_meters/patch-3564-1947-3584-1980-#map_189245541.png#.png,map_189245541.png,"(3564, 1947, 3584, 1980)"
patch-594-363-627-396-#map_189245547.png#.png,boundary,./patches_50_meters/patch-594-363-627-396-#map_189245547.png#.png,map_189245547.png,"(594, 363, 627, 396)"
patch-1320-2178-1353-2211-#map_189245547.png#.png,no_boundary,./patches_50_meters/patch-1320-2178-1353-2211-#map_189245547.png#.png,map_189245547.png,"(1320, 2178, 1353, 2211)"
patch-1947-33-1980-66-#map_189245547.png#.png,boundary,./patches_50_meters/patch-1947-33-1980-66-#map_189245547.png#.png,map_189245547.png,"(1947, 33, 1980, 66)"
patch-2739-1881-2772-1914-#map_189245547.png#.png,boundary,./patches_50_meters/patch-2739-1881-2772-1914-#map_189245547.png#.png,map_189245547.png,"(2739, 1881, 2772, 1914)"
patch-2970-3201-3003-3234-#map_189245547.png#.png,boundary,./patches_50_meters/patch-2970-3201-3003-3234-#map_189245547.png#.png,map_189245547.png,"(2970, 3201, 3003, 3234)"
patch-165-2574-198-2607-#map_189245553.png#.png,boundary,./patches_50_meters/patch-165-2574-198-2607-#map_189245553.png#.png,map_189245553.png,"(165, 2574, 198, 2607)"
patch-330-3102-363-3135-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-330-3102-363-3135-#map_189245553.png#.png,map_189245553.png,"(330, 3102, 363, 3135)"
patch-363-1353-396-1386-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-363-1353-396-1386-#map_189245553.png#.png,map_189245553.png,"(363, 1353, 396, 1386)"
patch-693-363-726-396-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-693-363-726-396-#map_189245553.png#.png,map_189245553.png,"(693, 363, 726, 396)"
patch-1089-1188-1122-1221-#map_189245553.png#.png,boundary,./patches_50_meters/patch-1089-1188-1122-1221-#map_189245553.png#.png,map_189245553.png,"(1089, 1188, 1122, 1221)"
patch-1353-1056-1386-1089-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-1353-1056-1386-1089-#map_189245553.png#.png,map_189245553.png,"(1353, 1056, 1386, 1089)"
patch-1650-1089-1683-1122-#map_189245553.png#.png,boundary,./patches_50_meters/patch-1650-1089-1683-1122-#map_189245553.png#.png,map_189245553.png,"(1650, 1089, 1683, 1122)"
patch-2244-1650-2277-1683-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-2244-1650-2277-1683-#map_189245553.png#.png,map_189245553.png,"(2244, 1650, 2277, 1683)"
patch-2508-132-2541-165-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-2508-132-2541-165-#map_189245553.png#.png,map_189245553.png,"(2508, 132, 2541, 165)"
patch-2904-396-2937-429-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-2904-396-2937-429-#map_189245553.png#.png,map_189245553.png,"(2904, 396, 2937, 429)"
patch-3366-3399-3399-3432-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-3366-3399-3399-3432-#map_189245553.png#.png,map_189245553.png,"(3366, 3399, 3399, 3432)"
patch-3399-693-3432-726-#map_189245553.png#.png,no_boundary,./patches_50_meters/patch-3399-693-3432-726-#map_189245553.png#.png,map_189245553.png,"(3399, 693, 3432, 726)"
patch-66-1947-99-1980-#map_189245583.png#.png,no_boundary,./patches_50_meters/patch-66-1947-99-1980-#map_189245583.png#.png,map_189245583.png,"(66, 1947, 99, 1980)"
patch-165-198-198-231-#map_189245583.png#.png,boundary,./patches_50_meters/patch-165-198-198-231-#map_189245583.png#.png,map_189245583.png,"(165, 198, 198, 231)"
patch-264-66-297-99-#map_189245583.png#.png,boundary,./patches_50_meters/patch-264-66-297-99-#map_189245583.png#.png,map_189245583.png,"(264, 66, 297, 99)"
patch-1584-3267-1617-3300-#map_189245583.png#.png,boundary,./patches_50_meters/patch-1584-3267-1617-3300-#map_189245583.png#.png,map_189245583.png,"(1584, 3267, 1617, 3300)"
patch-2376-2574-2409-2607-#map_189245583.png#.png,no_boundary,./patches_50_meters/patch-2376-2574-2409-2607-#map_189245583.png#.png,map_189245583.png,"(2376, 2574, 2409, 2607)"
patch-2409-2178-2442-2211-#map_189245583.png#.png,boundary,./patches_50_meters/patch-2409-2178-2442-2211-#map_189245583.png#.png,map_189245583.png,"(2409, 2178, 2442, 2211)"
patch-2541-2772-2574-2805-#map_189245583.png#.png,no_boundary,./patches_50_meters/patch-2541-2772-2574-2805-#map_189245583.png#.png,map_189245583.png,"(2541, 2772, 2574, 2805)"
patch-0-1749-33-1782-#map_189245790.png#.png,boundary,./patches_50_meters/patch-0-1749-33-1782-#map_189245790.png#.png,map_189245790.png,"(0, 1749, 33, 1782)"
patch-33-396-66-429-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-33-396-66-429-#map_189245790.png#.png,map_189245790.png,"(33, 396, 66, 429)"
patch-1287-1716-1320-1749-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-1287-1716-1320-1749-#map_189245790.png#.png,map_189245790.png,"(1287, 1716, 1320, 1749)"
patch-1584-1947-1617-1980-#map_189245790.png#.png,boundary,./patches_50_meters/patch-1584-1947-1617-1980-#map_189245790.png#.png,map_189245790.png,"(1584, 1947, 1617, 1980)"
patch-1881-1980-1914-2013-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-1881-1980-1914-2013-#map_189245790.png#.png,map_189245790.png,"(1881, 1980, 1914, 2013)"
patch-2772-99-2805-132-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-2772-99-2805-132-#map_189245790.png#.png,map_189245790.png,"(2772, 99, 2805, 132)"
patch-3234-693-3267-726-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-3234-693-3267-726-#map_189245790.png#.png,map_189245790.png,"(3234, 693, 3267, 726)"
patch-3267-561-3300-594-#map_189245790.png#.png,no_boundary,./patches_50_meters/patch-3267-561-3300-594-#map_189245790.png#.png,map_189245790.png,"(3267, 561, 3300, 594)"
patch-165-1914-198-1947-#map_189245802.png#.png,no_boundary,./patches_50_meters/patch-165-1914-198-1947-#map_189245802.png#.png,map_189245802.png,"(165, 1914, 198, 1947)"
patch-825-1452-858-1485-#map_189245802.png#.png,boundary,./patches_50_meters/patch-825-1452-858-1485-#map_189245802.png#.png,map_189245802.png,"(825, 1452, 858, 1485)"
patch-1188-3003-1221-3036-#map_189245802.png#.png,no_boundary,./patches_50_meters/patch-1188-3003-1221-3036-#map_189245802.png#.png,map_189245802.png,"(1188, 3003, 1221, 3036)"
patch-1254-1023-1287-1056-#map_189245802.png#.png,no_boundary,./patches_50_meters/patch-1254-1023-1287-1056-#map_189245802.png#.png,map_189245802.png,"(1254, 1023, 1287, 1056)"
patch-3036-1122-3069-1155-#map_189245802.png#.png,no_boundary,./patches_50_meters/patch-3036-1122-3069-1155-#map_189245802.png#.png,map_189245802.png,"(3036, 1122, 3069, 1155)"
patch-3333-990-3366-1023-#map_189245802.png#.png,no_boundary,./patches_50_meters/patch-3333-990-3366-1023-#map_189245802.png#.png,map_189245802.png,"(3333, 990, 3366, 1023)"
patch-99-198-132-231-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-99-198-132-231-#map_189245832.png#.png,map_189245832.png,"(99, 198, 132, 231)"
patch-1221-3399-1254-3432-#map_189245832.png#.png,boundary,./patches_50_meters/patch-1221-3399-1254-3432-#map_189245832.png#.png,map_189245832.png,"(1221, 3399, 1254, 3432)"
patch-1320-1221-1353-1254-#map_189245832.png#.png,boundary,./patches_50_meters/patch-1320-1221-1353-1254-#map_189245832.png#.png,map_189245832.png,"(1320, 1221, 1353, 1254)"
patch-1485-2079-1518-2112-#map_189245832.png#.png,boundary,./patches_50_meters/patch-1485-2079-1518-2112-#map_189245832.png#.png,map_189245832.png,"(1485, 2079, 1518, 2112)"
patch-1617-1155-1650-1188-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-1617-1155-1650-1188-#map_189245832.png#.png,map_189245832.png,"(1617, 1155, 1650, 1188)"
patch-1650-2904-1683-2937-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-1650-2904-1683-2937-#map_189245832.png#.png,map_189245832.png,"(1650, 2904, 1683, 2937)"
patch-1716-1221-1749-1254-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-1716-1221-1749-1254-#map_189245832.png#.png,map_189245832.png,"(1716, 1221, 1749, 1254)"
patch-1716-2145-1749-2178-#map_189245832.png#.png,boundary,./patches_50_meters/patch-1716-2145-1749-2178-#map_189245832.png#.png,map_189245832.png,"(1716, 2145, 1749, 2178)"
patch-2013-1914-2046-1947-#map_189245832.png#.png,boundary,./patches_50_meters/patch-2013-1914-2046-1947-#map_189245832.png#.png,map_189245832.png,"(2013, 1914, 2046, 1947)"
patch-2442-396-2475-429-#map_189245832.png#.png,boundary,./patches_50_meters/patch-2442-396-2475-429-#map_189245832.png#.png,map_189245832.png,"(2442, 396, 2475, 429)"
patch-2508-1518-2541-1551-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-2508-1518-2541-1551-#map_189245832.png#.png,map_189245832.png,"(2508, 1518, 2541, 1551)"
patch-2871-2970-2904-3003-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-2871-2970-2904-3003-#map_189245832.png#.png,map_189245832.png,"(2871, 2970, 2904, 3003)"
patch-3102-1386-3135-1419-#map_189245832.png#.png,boundary,./patches_50_meters/patch-3102-1386-3135-1419-#map_189245832.png#.png,map_189245832.png,"(3102, 1386, 3135, 1419)"
patch-3597-1881-3630-1914-#map_189245832.png#.png,no_boundary,./patches_50_meters/patch-3597-1881-3630-1914-#map_189245832.png#.png,map_189245832.png,"(3597, 1881, 3630, 1914)"
patch-0-1683-33-1716-#map_189245838.png#.png,no_boundary,./patches_50_meters/patch-0-1683-33-1716-#map_189245838.png#.png,map_189245838.png,"(0, 1683, 33, 1716)"
patch-165-1518-198-1551-#map_189245838.png#.png,boundary,./patches_50_meters/patch-165-1518-198-1551-#map_189245838.png#.png,map_189245838.png,"(165, 1518, 198, 1551)"
patch-1089-1287-1122-1320-#map_189245838.png#.png,boundary,./patches_50_meters/patch-1089-1287-1122-1320-#map_189245838.png#.png,map_189245838.png,"(1089, 1287, 1122, 1320)"
patch-2871-2145-2904-2178-#map_189245838.png#.png,boundary,./patches_50_meters/patch-2871-2145-2904-2178-#map_189245838.png#.png,map_189245838.png,"(2871, 2145, 2904, 2178)"
patch-3201-1815-3234-1848-#map_189245838.png#.png,boundary,./patches_50_meters/patch-3201-1815-3234-1848-#map_189245838.png#.png,map_189245838.png,"(3201, 1815, 3234, 1848)"
patch-3630-2475-3663-2508-#map_189245838.png#.png,no_boundary,./patches_50_meters/patch-3630-2475-3663-2508-#map_189245838.png#.png,map_189245838.png,"(3630, 2475, 3663, 2508)"
patch-759-891-792-924-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-759-891-792-924-#map_189245844.png#.png,map_189245844.png,"(759, 891, 792, 924)"
patch-1254-2475-1287-2508-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-1254-2475-1287-2508-#map_189245844.png#.png,map_189245844.png,"(1254, 2475, 1287, 2508)"
patch-1650-66-1683-99-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-1650-66-1683-99-#map_189245844.png#.png,map_189245844.png,"(1650, 66, 1683, 99)"
patch-1683-1584-1716-1617-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-1683-1584-1716-1617-#map_189245844.png#.png,map_189245844.png,"(1683, 1584, 1716, 1617)"
patch-1881-1518-1914-1551-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-1881-1518-1914-1551-#map_189245844.png#.png,map_189245844.png,"(1881, 1518, 1914, 1551)"
patch-2442-594-2475-627-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-2442-594-2475-627-#map_189245844.png#.png,map_189245844.png,"(2442, 594, 2475, 627)"
patch-2805-3300-2838-3333-#map_189245844.png#.png,boundary,./patches_50_meters/patch-2805-3300-2838-3333-#map_189245844.png#.png,map_189245844.png,"(2805, 3300, 2838, 3333)"
patch-2838-693-2871-726-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-2838-693-2871-726-#map_189245844.png#.png,map_189245844.png,"(2838, 693, 2871, 726)"
patch-2937-2376-2970-2409-#map_189245844.png#.png,boundary,./patches_50_meters/patch-2937-2376-2970-2409-#map_189245844.png#.png,map_189245844.png,"(2937, 2376, 2970, 2409)"
patch-2937-3432-2970-3465-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-2937-3432-2970-3465-#map_189245844.png#.png,map_189245844.png,"(2937, 3432, 2970, 3465)"
patch-3135-1353-3168-1386-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-3135-1353-3168-1386-#map_189245844.png#.png,map_189245844.png,"(3135, 1353, 3168, 1386)"
patch-3234-1947-3267-1980-#map_189245844.png#.png,no_boundary,./patches_50_meters/patch-3234-1947-3267-1980-#map_189245844.png#.png,map_189245844.png,"(3234, 1947, 3267, 1980)"
patch-1551-3003-1584-3036-#map_189245850.png#.png,no_boundary,./patches_50_meters/patch-1551-3003-1584-3036-#map_189245850.png#.png,map_189245850.png,"(1551, 3003, 1584, 3036)"
patch-1716-3333-1749-3366-#map_189245850.png#.png,no_boundary,./patches_50_meters/patch-1716-3333-1749-3366-#map_189245850.png#.png,map_189245850.png,"(1716, 3333, 1749, 3366)"
patch-1914-66-1947-99-#map_189245850.png#.png,no_boundary,./patches_50_meters/patch-1914-66-1947-99-#map_189245850.png#.png,map_189245850.png,"(1914, 66, 1947, 99)"
patch-2211-297-2244-330-#map_189245850.png#.png,boundary,./patches_50_meters/patch-2211-297-2244-330-#map_189245850.png#.png,map_189245850.png,"(2211, 297, 2244, 330)"
patch-2541-396-2574-429-#map_189245850.png#.png,no_boundary,./patches_50_meters/patch-2541-396-2574-429-#map_189245850.png#.png,map_189245850.png,"(2541, 396, 2574, 429)"
patch-2706-2739-2739-2772-#map_189245850.png#.png,boundary,./patches_50_meters/patch-2706-2739-2739-2772-#map_189245850.png#.png,map_189245850.png,"(2706, 2739, 2739, 2772)"
patch-3465-3201-3498-3234-#map_189245850.png#.png,no_boundary,./patches_50_meters/patch-3465-3201-3498-3234-#map_189245850.png#.png,map_189245850.png,"(3465, 3201, 3498, 3234)"
patch-396-3531-429-3564-#map_189245856.png#.png,no_boundary,./patches_50_meters/patch-396-3531-429-3564-#map_189245856.png#.png,map_189245856.png,"(396, 3531, 429, 3564)"
patch-1551-3267-1584-3300-#map_189245856.png#.png,boundary,./patches_50_meters/patch-1551-3267-1584-3300-#map_189245856.png#.png,map_189245856.png,"(1551, 3267, 1584, 3300)"
patch-1584-2871-1617-2904-#map_189245856.png#.png,no_boundary,./patches_50_meters/patch-1584-2871-1617-2904-#map_189245856.png#.png,map_189245856.png,"(1584, 2871, 1617, 2904)"
patch-2475-1485-2508-1518-#map_189245856.png#.png,boundary,./patches_50_meters/patch-2475-1485-2508-1518-#map_189245856.png#.png,map_189245856.png,"(2475, 1485, 2508, 1518)"
patch-2541-2706-2574-2739-#map_189245856.png#.png,boundary,./patches_50_meters/patch-2541-2706-2574-2739-#map_189245856.png#.png,map_189245856.png,"(2541, 2706, 2574, 2739)"
patch-2871-165-2904-198-#map_189245856.png#.png,boundary,./patches_50_meters/patch-2871-165-2904-198-#map_189245856.png#.png,map_189245856.png,"(2871, 165, 2904, 198)"
patch-2937-1815-2970-1848-#map_189245856.png#.png,boundary,./patches_50_meters/patch-2937-1815-2970-1848-#map_189245856.png#.png,map_189245856.png,"(2937, 1815, 2970, 1848)"
patch-2937-3366-2970-3399-#map_189245856.png#.png,boundary,./patches_50_meters/patch-2937-3366-2970-3399-#map_189245856.png#.png,map_189245856.png,"(2937, 3366, 2970, 3399)"
patch-3003-1419-3036-1452-#map_189245856.png#.png,no_boundary,./patches_50_meters/patch-3003-1419-3036-1452-#map_189245856.png#.png,map_189245856.png,"(3003, 1419, 3036, 1452)"
patch-3069-3135-3102-3168-#map_189245856.png#.png,boundary,./patches_50_meters/patch-3069-3135-3102-3168-#map_189245856.png#.png,map_189245856.png,"(3069, 3135, 3102, 3168)"
patch-3267-66-3300-99-#map_189245856.png#.png,boundary,./patches_50_meters/patch-3267-66-3300-99-#map_189245856.png#.png,map_189245856.png,"(3267, 66, 3300, 99)"
patch-627-2046-660-2079-#map_189245862.png#.png,no_boundary,./patches_50_meters/patch-627-2046-660-2079-#map_189245862.png#.png,map_189245862.png,"(627, 2046, 660, 2079)"
patch-792-1419-825-1452-#map_189245862.png#.png,no_boundary,./patches_50_meters/patch-792-1419-825-1452-#map_189245862.png#.png,map_189245862.png,"(792, 1419, 825, 1452)"
patch-1188-2475-1221-2508-#map_189245862.png#.png,boundary,./patches_50_meters/patch-1188-2475-1221-2508-#map_189245862.png#.png,map_189245862.png,"(1188, 2475, 1221, 2508)"
patch-1716-3135-1749-3168-#map_189245862.png#.png,no_boundary,./patches_50_meters/patch-1716-3135-1749-3168-#map_189245862.png#.png,map_189245862.png,"(1716, 3135, 1749, 3168)"
patch-2244-1056-2277-1089-#map_189245862.png#.png,no_boundary,./patches_50_meters/patch-2244-1056-2277-1089-#map_189245862.png#.png,map_189245862.png,"(2244, 1056, 2277, 1089)"
patch-2409-2805-2442-2838-#map_189245862.png#.png,no_boundary,./patches_50_meters/patch-2409-2805-2442-2838-#map_189245862.png#.png,map_189245862.png,"(2409, 2805, 2442, 2838)"
patch-3069-3300-3102-3333-#map_189245862.png#.png,boundary,./patches_50_meters/patch-3069-3300-3102-3333-#map_189245862.png#.png,map_189245862.png,"(3069, 3300, 3102, 3333)"
patch-3102-1320-3135-1353-#map_189245862.png#.png,boundary,./patches_50_meters/patch-3102-1320-3135-1353-#map_189245862.png#.png,map_189245862.png,"(3102, 1320, 3135, 1353)"
patch-3498-1023-3531-1056-#map_189245862.png#.png,boundary,./patches_50_meters/patch-3498-1023-3531-1056-#map_189245862.png#.png,map_189245862.png,"(3498, 1023, 3531, 1056)"
patch-132-792-165-825-#map_189245868.png#.png,boundary,./patches_50_meters/patch-132-792-165-825-#map_189245868.png#.png,map_189245868.png,"(132, 792, 165, 825)"
patch-957-1485-990-1518-#map_189245868.png#.png,boundary,./patches_50_meters/patch-957-1485-990-1518-#map_189245868.png#.png,map_189245868.png,"(957, 1485, 990, 1518)"
patch-1122-2970-1155-3003-#map_189245868.png#.png,no_boundary,./patches_50_meters/patch-1122-2970-1155-3003-#map_189245868.png#.png,map_189245868.png,"(1122, 2970, 1155, 3003)"
patch-1221-231-1254-264-#map_189245868.png#.png,boundary,./patches_50_meters/patch-1221-231-1254-264-#map_189245868.png#.png,map_189245868.png,"(1221, 231, 1254, 264)"
patch-2376-3267-2409-3300-#map_189245868.png#.png,no_boundary,./patches_50_meters/patch-2376-3267-2409-3300-#map_189245868.png#.png,map_189245868.png,"(2376, 3267, 2409, 3300)"
patch-660-297-693-330-#map_189245874.png#.png,no_boundary,./patches_50_meters/patch-660-297-693-330-#map_189245874.png#.png,map_189245874.png,"(660, 297, 693, 330)"
patch-759-1848-792-1881-#map_189245874.png#.png,boundary,./patches_50_meters/patch-759-1848-792-1881-#map_189245874.png#.png,map_189245874.png,"(759, 1848, 792, 1881)"
patch-1089-2871-1122-2904-#map_189245874.png#.png,boundary,./patches_50_meters/patch-1089-2871-1122-2904-#map_189245874.png#.png,map_189245874.png,"(1089, 2871, 1122, 2904)"
patch-1353-3102-1386-3135-#map_189245874.png#.png,boundary,./patches_50_meters/patch-1353-3102-1386-3135-#map_189245874.png#.png,map_189245874.png,"(1353, 3102, 1386, 3135)"
patch-2343-2508-2376-2541-#map_189245874.png#.png,no_boundary,./patches_50_meters/patch-2343-2508-2376-2541-#map_189245874.png#.png,map_189245874.png,"(2343, 2508, 2376, 2541)"
patch-2739-2739-2772-2772-#map_189245874.png#.png,no_boundary,./patches_50_meters/patch-2739-2739-2772-2772-#map_189245874.png#.png,map_189245874.png,"(2739, 2739, 2772, 2772)"
patch-3003-660-3036-693-#map_189245874.png#.png,no_boundary,./patches_50_meters/patch-3003-660-3036-693-#map_189245874.png#.png,map_189245874.png,"(3003, 660, 3036, 693)"
patch-3267-33-3300-66-#map_189245874.png#.png,no_boundary,./patches_50_meters/patch-3267-33-3300-66-#map_189245874.png#.png,map_189245874.png,"(3267, 33, 3300, 66)"
patch-363-1881-396-1914-#map_189245883.png#.png,no_boundary,./patches_50_meters/patch-363-1881-396-1914-#map_189245883.png#.png,map_189245883.png,"(363, 1881, 396, 1914)"
patch-660-2673-693-2706-#map_189245883.png#.png,boundary,./patches_50_meters/patch-660-2673-693-2706-#map_189245883.png#.png,map_189245883.png,"(660, 2673, 693, 2706)"
patch-891-660-924-693-#map_189245883.png#.png,boundary,./patches_50_meters/patch-891-660-924-693-#map_189245883.png#.png,map_189245883.png,"(891, 660, 924, 693)"
patch-1089-1320-1122-1353-#map_189245883.png#.png,no_boundary,./patches_50_meters/patch-1089-1320-1122-1353-#map_189245883.png#.png,map_189245883.png,"(1089, 1320, 1122, 1353)"
patch-1650-2277-1683-2310-#map_189245883.png#.png,no_boundary,./patches_50_meters/patch-1650-2277-1683-2310-#map_189245883.png#.png,map_189245883.png,"(1650, 2277, 1683, 2310)"
patch-1947-594-1980-627-#map_189245883.png#.png,boundary,./patches_50_meters/patch-1947-594-1980-627-#map_189245883.png#.png,map_189245883.png,"(1947, 594, 1980, 627)"
